"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"5425","Greenwich","E09000011","Sexual Offences",2018-03-01,51
"5426","Greenwich","E09000011","Theft and Handling",2018-03-01,609
"5427","Greenwich","E09000011","Violence Against The Person",2018-03-01,731
"5428","Greenwich","E09000011","Burglary",2018-04-01,210
"5429","Greenwich","E09000011","Criminal Damage",2018-04-01,184
"5430","Greenwich","E09000011","Drugs",2018-04-01,76
"5431","Greenwich","E09000011","Fraud or Forgery",2018-04-01,7
"5432","Greenwich","E09000011","Other Notifiable Offences",2018-04-01,54
"5433","Greenwich","E09000011","Robbery",2018-04-01,40
"5434","Greenwich","E09000011","Sexual Offences",2018-04-01,65
"5435","Greenwich","E09000011","Theft and Handling",2018-04-01,695
"5436","Greenwich","E09000011","Violence Against The Person",2018-04-01,720
"5437","Greenwich","E09000011","Burglary",2018-05-01,221
"5438","Greenwich","E09000011","Criminal Damage",2018-05-01,200
"5439","Greenwich","E09000011","Drugs",2018-05-01,95
"5440","Greenwich","E09000011","Fraud or Forgery",2018-05-01,5
"5441","Greenwich","E09000011","Other Notifiable Offences",2018-05-01,51
"5442","Greenwich","E09000011","Robbery",2018-05-01,53
"5443","Greenwich","E09000011","Sexual Offences",2018-05-01,55
"5444","Greenwich","E09000011","Theft and Handling",2018-05-01,711
"5445","Greenwich","E09000011","Violence Against The Person",2018-05-01,836
"5446","Greenwich","E09000011","Burglary",2018-06-01,189
"5447","Greenwich","E09000011","Criminal Damage",2018-06-01,185
"5448","Greenwich","E09000011","Drugs",2018-06-01,63
"5449","Greenwich","E09000011","Fraud or Forgery",2018-06-01,3
"5450","Greenwich","E09000011","Other Notifiable Offences",2018-06-01,51
"5451","Greenwich","E09000011","Robbery",2018-06-01,64
"5452","Greenwich","E09000011","Sexual Offences",2018-06-01,70
"5453","Greenwich","E09000011","Theft and Handling",2018-06-01,695
"5454","Greenwich","E09000011","Violence Against The Person",2018-06-01,868
"5455","Greenwich","E09000011","Burglary",2018-07-01,201
"5456","Greenwich","E09000011","Criminal Damage",2018-07-01,180
"5457","Greenwich","E09000011","Drugs",2018-07-01,69
"5458","Greenwich","E09000011","Fraud or Forgery",2018-07-01,6
"5459","Greenwich","E09000011","Other Notifiable Offences",2018-07-01,58
"5460","Greenwich","E09000011","Robbery",2018-07-01,62
"5461","Greenwich","E09000011","Sexual Offences",2018-07-01,57
"5462","Greenwich","E09000011","Theft and Handling",2018-07-01,681
"5463","Greenwich","E09000011","Violence Against The Person",2018-07-01,921
"5464","Greenwich","E09000011","Burglary",2018-08-01,244
"5465","Greenwich","E09000011","Criminal Damage",2018-08-01,174
"5466","Greenwich","E09000011","Drugs",2018-08-01,71
"5467","Greenwich","E09000011","Fraud or Forgery",2018-08-01,5
"5468","Greenwich","E09000011","Other Notifiable Offences",2018-08-01,38
"5469","Greenwich","E09000011","Robbery",2018-08-01,47
"5470","Greenwich","E09000011","Sexual Offences",2018-08-01,43
"5471","Greenwich","E09000011","Theft and Handling",2018-08-01,686
"5472","Greenwich","E09000011","Violence Against The Person",2018-08-01,740
"5473","Greenwich","E09000011","Burglary",2018-09-01,228
"5474","Greenwich","E09000011","Criminal Damage",2018-09-01,195
"5475","Greenwich","E09000011","Drugs",2018-09-01,72
"5476","Greenwich","E09000011","Fraud or Forgery",2018-09-01,3
"5477","Greenwich","E09000011","Other Notifiable Offences",2018-09-01,52
"5478","Greenwich","E09000011","Robbery",2018-09-01,60
"5479","Greenwich","E09000011","Sexual Offences",2018-09-01,51
"5480","Greenwich","E09000011","Theft and Handling",2018-09-01,758
"5481","Greenwich","E09000011","Violence Against The Person",2018-09-01,763
"5482","Greenwich","E09000011","Burglary",2018-10-01,271
"5483","Greenwich","E09000011","Criminal Damage",2018-10-01,190
"5484","Greenwich","E09000011","Drugs",2018-10-01,68
"5485","Greenwich","E09000011","Fraud or Forgery",2018-10-01,4
"5486","Greenwich","E09000011","Other Notifiable Offences",2018-10-01,57
"5487","Greenwich","E09000011","Robbery",2018-10-01,52
"5488","Greenwich","E09000011","Sexual Offences",2018-10-01,59
